30, Private, 398827, HS-grad, 9, Married-AF-spouse, Adm-clerical, Husband, White, Male, 0, 0, 60, United-States, <=50K
68, ?, 286869, 7th-8th, 4, Widowed, ?, Not-in-family, White, Female, 0, 1668, 40, ?, <=50K
42, Private, 30824, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 2354, 0, 16, United-States, <=50K
24, Private, 140001, HS-grad, 9, Never-married, Sales, Own-child, White, Male, 0, 0, 35, El-Salvador, <=50K
28, Private, 315287, Some-college, 10, Never-married, Prof-specialty, Not-in-family, Black, Male, 0, 0, 40, United-States, <=50K
51, Local-gov, 47415, Assoc-acdm, 12, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 1628, 30, United-States, <=50K
34, Private, 112584, 10th, 6, Divorced, Other-service, Unmarried, White, Female, 0, 0, 38, United-States, <=50K
22, Private, 51136, Some-college, 10, Never-married, Tech-support, Not-in-family, White, Female, 0, 0, 60, United-States, <=50K
30, Private, 296462, Masters, 14, Never-married, Prof-specialty, Not-in-family, Black, Male, 0, 0, 30, United-States, <=50K
61, Private, 175331, 10th, 6, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
38, Local-gov, 216129, Some-college, 10, Married-spouse-absent, Exec-managerial, Unmarried, Black, Female, 0, 0, 35, United-States, <=50K
46, Private, 283037, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 50, United-States, >50K
71, ?, 193863, 7th-8th, 4, Widowed, ?, Other-relative, White, Female, 0, 0, 16, Poland, <=50K
22, ?, 42004, Some-college, 10, Never-married, ?, Own-child, White, Male, 0, 0, 30, United-States, <=50K
41, Self-emp-not-inc, 438696, Masters, 14, Divorced, Sales, Unmarried, White, Male, 0, 0, 5, United-States, >50K
66, ?, 206560, HS-grad, 9, Widowed, ?, Not-in-family, Other, Female, 0, 0, 35, Puerto-Rico, <=50K
24, State-gov, 275421, Some-college, 10, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 0, 40, United-States, <=50K
62, Self-emp-not-inc, 26857, 7th-8th, 4, Widowed, Farming-fishing, Other-relative, White, Female, 0, 0, 35, United-States, <=50K
58, Federal-gov, 208640, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
22, ?, 199426, Some-college, 10, Never-married, ?, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
43, Self-emp-not-inc, 154785, Bachelors, 13, Married-civ-spouse, Machine-op-inspct, Wife, Asian-Pac-Islander, Female, 0, 0, 80, Thailand, <=50K
37, Private, 94334, 7th-8th, 4, Never-married, Machine-op-inspct, Own-child, White, Female, 0, 0, 25, United-States, <=50K
51, Self-emp-not-inc, 204322, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 50, United-States, <=50K
50, Private, 273536, 7th-8th, 4, Married-civ-spouse, Sales, Husband, Other, Male, 0, 0, 49, Dominican-Republic, <=50K
57, Private, 237691, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, Mexico, <=50K
34, Private, 98101, 7th-8th, 4, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
66, Local-gov, 157942, HS-grad, 9, Widowed, Transport-moving, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
30, Private, 158002, Some-college, 10, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 55, Ecuador, <=50K
61, Federal-gov, 136787, Some-college, 10, Married-civ-spouse, Adm-clerical, Husband, White, Male, 0, 0, 40, United-States, >50K
33, Self-emp-not-inc, 108438, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
46, Private, 26781, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, Amer-Indian-Eskimo, Male, 0, 0, 40, United-States, <=50K
19, Private, 142219, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 30, United-States, <=50K
26, Private, 78258, Assoc-voc, 11, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 36, United-States, <=50K
28, Private, 31778, Bachelors, 13, Never-married, Handlers-cleaners, Own-child, White, Male, 0, 0, 40, United-States, <=50K
43, Federal-gov, 19914, Some-college, 10, Widowed, Exec-managerial, Unmarried, Amer-Indian-Eskimo, Female, 0, 0, 15, United-States, <=50K
60, Self-emp-not-inc, 96073, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 30, United-States, <=50K
50, Self-emp-inc, 101094, Masters, 14, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 55, United-States, <=50K
37, Private, 291251, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
29, Private, 220692, Assoc-voc, 11, Never-married, Exec-managerial, Not-in-family, Black, Female, 0, 0, 40, United-States, <=50K
31, State-gov, 110714, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 37, United-States, <=50K
36, Private, 32334, Assoc-voc, 11, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 50, United-States, >50K
37, Private, 281751, Some-college, 10, Divorced, Other-service, Unmarried, White, Female, 0, 0, 30, United-States, <=50K
46, Private, 345073, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 48, United-States, >50K
32, Private, 86808, Some-college, 10, Never-married, Other-service, Own-child, White, Female, 0, 0, 38, United-States, <=50K
45, Private, 226246, HS-grad, 9, Divorced, Handlers-cleaners, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
41, Private, 152742, Assoc-voc, 11, Divorced, Tech-support, Not-in-family, White, Female, 3325, 0, 40, United-States, <=50K
60, ?, 56248, HS-grad, 9, Married-civ-spouse, ?, Husband, White, Male, 0, 1485, 70, United-States, >50K
33, Private, 208405, Masters, 14, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 50, United-States, >50K
62, Self-emp-not-inc, 226546, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 16, United-States, <=50K
39, Local-gov, 164515, HS-grad, 9, Divorced, Adm-clerical, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
30, Private, 169841, HS-grad, 9, Divorced, Sales, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K
49, Private, 149337, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 40, United-States, >50K
48, ?, 112860, 10th, 6, Married-civ-spouse, ?, Wife, Black, Female, 0, 0, 35, United-States, <=50K
21, Private, 189749, Some-college, 10, Never-married, Sales, Own-child, White, Male, 0, 0, 40, United-States, <=50K
42, Local-gov, 351161, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
67, Self-emp-not-inc, 431426, HS-grad, 9, Married-civ-spouse, Adm-clerical, Wife, White, Female, 0, 0, 2, United-States, <=50K
54, Private, 35459, HS-grad, 9, Never-married, Sales, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 384508, Bachelors, 13, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 40, United-States, >50K
33, Private, 104525, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, White, Male, 0, 0, 40, United-States, <=50K
29, State-gov, 240738, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, >50K
19, Private, 283945, Some-college, 10, Never-married, Adm-clerical, Own-child, White, Male, 0, 0, 25, United-States, <=50K
19, Private, 310158, Some-college, 10, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 30, United-States, <=50K
32, Private, 168443, Masters, 14, Married-civ-spouse, Exec-managerial, Wife, White, Female, 0, 0, 40, United-States, <=50K
39, Private, 34028, Bachelors, 13, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 48, United-States, <=50K
46, Private, 149949, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 256636, HS-grad, 9, Divorced, Exec-managerial, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
61, Private, 198078, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, >50K
34, Private, 55176, Some-college, 10, Married-civ-spouse, Tech-support, Husband, White, Male, 0, 0, 40, United-States, >50K
21, Private, 34616, Some-college, 10, Never-married, Sales, Own-child, White, Female, 0, 0, 20, United-States, <=50K
47, Self-emp-not-inc, 255934, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 80, United-States, <=50K
72, Private, 107814, Masters, 14, Never-married, Prof-specialty, Not-in-family, White, Male, 2329, 0, 60, United-States, <=50K
23, Self-emp-inc, 39844, HS-grad, 9, Never-married, Transport-moving, Not-in-family, White, Male, 0, 0, 50, United-States, <=50K
44, Self-emp-inc, 165815, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 96, United-States, <=50K
35, Private, 102268, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 45, United-States, <=50K
25, Private, 34402, Bachelors, 13, Never-married, Exec-managerial, Not-in-family, White, Male, 0, 1590, 60, United-States, <=50K
53, Private, 120839, 12th, 8, Divorced, Farming-fishing, Own-child, White, Male, 0, 0, 40, United-States, <=50K
53, Self-emp-not-inc, 174102, 7th-8th, 4, Married-civ-spouse, Exec-managerial, Husband, White, Male, 4386, 0, 50, Greece, >50K
27, Private, 85625, Some-college, 10, Never-married, Sales, Not-in-family, White, Male, 0, 0, 20, United-States, <=50K
37, Private, 95654, 10th, 6, Divorced, Exec-managerial, Unmarried, White, Female, 0, 0, 35, United-States, <=50K
34, Private, 253438, Some-college, 10, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, >50K
66, ?, 376028, HS-grad, 9, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 20, United-States, <=50K
44, Private, 188331, Some-college, 10, Separated, Tech-support, Not-in-family, White, Female, 0, 0, 38, United-States, <=50K
42, Private, 79586, Bachelors, 13, Married-civ-spouse, Adm-clerical, Husband, Asian-Pac-Islander, Male, 0, 0, 40, United-States, >50K
24, Private, 275691, 11th, 7, Never-married, Transport-moving, Own-child, White, Male, 0, 0, 39, United-States, <=50K
42, Private, 66118, Some-college, 10, Divorced, Machine-op-inspct, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
43, Private, 50356, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 1485, 50, United-States, <=50K
26, Private, 144483, Assoc-voc, 11, Divorced, Sales, Own-child, White, Female, 594, 0, 35, United-States, <=50K
46, Local-gov, 148995, Bachelors, 13, Never-married, Prof-specialty, Own-child, White, Male, 4787, 0, 45, United-States, >50K
37, Private, 86150, Bachelors, 13, Married-civ-spouse, Other-service, Wife, Asian-Pac-Islander, Female, 0, 0, 30, United-States, >50K
40, Private, 257364, Some-college, 10, Divorced, Other-service, Not-in-family, White, Male, 0, 0, 45, United-States, <=50K
22, Private, 199426, Some-college, 10, Never-married, Sales, Not-in-family, White, Female, 0, 0, 17, United-States, <=50K
45, State-gov, 208049, HS-grad, 9, Divorced, Tech-support, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
39, Private, 48915, HS-grad, 9, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, United-States, >50K
31, Private, 162572, HS-grad, 9, Never-married, Other-service, Own-child, White, Male, 0, 0, 16, United-States, <=50K
50, Private, 177705, Bachelors, 13, Divorced, Other-service, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
29, Private, 334221, Some-college, 10, Never-married, Other-service, Not-in-family, White, Female, 0, 0, 18, United-States, <=50K
62, Private, 162245, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 1628, 70, United-States, <=50K
47, Private, 235683, Masters, 14, Divorced, Prof-specialty, Unmarried, White, Female, 0, 0, 40, United-States, <=50K
46, Private, 172695, 11th, 7, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 27, El-Salvador, <=50K
37, ?, 299090, HS-grad, 9, Divorced, ?, Not-in-family, White, Female, 0, 0, 30, United-States, <=50K
36, Local-gov, 175255, HS-grad, 9, Married-civ-spouse, Other-service, Wife, White, Female, 0, 0, 35, United-States, <=50K
32, Private, 178623, Assoc-acdm, 12, Never-married, Sales, Not-in-family, Black, Female, 0, 0, 46, Trinadad&Tobago, <=50K
48, Private, 320421, HS-grad, 9, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 50, United-States, <=50K
27, Private, 135001, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
36, Private, 296999, Some-college, 10, Divorced, Craft-repair, Not-in-family, White, Female, 0, 0, 37, United-States, <=50K
35, Self-emp-not-inc, 462890, 10th, 6, Married-civ-spouse, Transport-moving, Husband, Black, Male, 0, 0, 50, United-States, <=50K
20, ?, 210029, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 40, United-States, <=50K
34, Private, 98283, Prof-school, 15, Never-married, Tech-support, Not-in-family, Asian-Pac-Islander, Male, 0, 1564, 40, India, >50K
38, Private, 239755, 11th, 7, Divorced, Craft-repair, Not-in-family, White, Male, 0, 0, 40, United-States, <=50K
42, Private, 162003, HS-grad, 9, Divorced, Machine-op-inspct, Not-in-family, White, Male, 0, 0, 55, United-States, <=50K
58, Self-emp-inc, 78634, 11th, 7, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 60, United-States, <=50K
43, Private, 334946, HS-grad, 9, Married-civ-spouse, Handlers-cleaners, Husband, Black, Male, 0, 0, 40, United-States, <=50K
61, Self-emp-not-inc, 163174, Prof-school, 15, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 35, United-States, >50K
26, Private, 212748, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
31, Local-gov, 331126, Bachelors, 13, Never-married, Protective-serv, Own-child, Black, Male, 0, 0, 48, United-States, <=50K
26, State-gov, 158963, Masters, 14, Never-married, Exec-managerial, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
28, Self-emp-inc, 153291, HS-grad, 9, Never-married, Adm-clerical, Own-child, White, Female, 0, 0, 35, United-States, <=50K
27, Private, 115831, Some-college, 10, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, United-States, <=50K
26, Private, 108542, HS-grad, 9, Never-married, Craft-repair, Own-child, White, Male, 0, 0, 35, United-States, <=50K
36, Private, 84306, Bachelors, 13, Married-civ-spouse, Exec-managerial, Husband, White, Male, 5013, 0, 50, United-States, <=50K
35, Private, 187711, HS-grad, 9, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 40, United-States, <=50K
41, Private, 88368, HS-grad, 9, Never-married, Sales, Not-in-family, White, Female, 0, 0, 50, United-States, <=50K
19, ?, 185619, Some-college, 10, Never-married, ?, Own-child, White, Female, 0, 0, 20, United-States, <=50K
33, Private, 275632, HS-grad, 9, Married-civ-spouse, Transport-moving, Husband, White, Male, 0, 0, 40, United-States, <=50K
58, Private, 365511, Some-college, 10, Divorced, Machine-op-inspct, Not-in-family, Other, Male, 0, 0, 40, Mexico, <=50K
41, Self-emp-not-inc, 29762, Some-college, 10, Married-civ-spouse, Farming-fishing, Husband, White, Male, 5013, 0, 70, United-States, <=50K
71, ?, 250263, Some-college, 10, Married-civ-spouse, ?, Husband, White, Male, 3432, 0, 30, United-States, <=50K
28, Private, 129882, Some-college, 10, Never-married, Adm-clerical, Unmarried, Black, Female, 0, 0, 40, United-States, <=50K
37, Private, 305259, Assoc-acdm, 12, Divorced, Exec-managerial, Not-in-family, White, Female, 0, 0, 48, United-States, <=50K
45, Federal-gov, 201127, Some-college, 10, Married-civ-spouse, Prof-specialty, Husband, White, Male, 0, 0, 56, United-States, >50K
55, Private, 163083, Bachelors, 13, Separated, Exec-managerial, Not-in-family, White, Male, 14084, 0, 45, United-States, >50K
64, Private, 192884, Prof-school, 15, Married-civ-spouse, Exec-managerial, Husband, White, Male, 0, 0, 60, United-States, <=50K
24, Private, 211160, Some-college, 10, Married-civ-spouse, Sales, Husband, White, Male, 0, 0, 40, United-States, <=50K
80, Private, 249983, 7th-8th, 4, Widowed, Other-service, Not-in-family, White, Female, 0, 0, 24, United-States, <=50K
45, Private, 97842, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 65, United-States, <=50K
31, Private, 446358, Some-college, 10, Married-civ-spouse, Machine-op-inspct, Husband, White, Male, 0, 0, 40, Mexico, <=50K
60, Local-gov, 313852, Masters, 14, Divorced, Prof-specialty, Not-in-family, White, Female, 0, 0, 25, United-States, <=50K
36, Private, 111128, Some-college, 10, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 0, 45, United-States, <=50K
23, Private, 166527, Some-college, 10, Never-married, Exec-managerial, Own-child, Other, Female, 0, 0, 40, United-States, <=50K
35, Private, 272019, 11th, 7, Married-civ-spouse, Craft-repair, Husband, White, Male, 0, 2057, 40, United-States, <=50K
23, State-gov, 170091, Some-college, 10, Never-married, Prof-specialty, Own-child, White, Female, 0, 0, 6, United-States, <=50K
46, Private, 116952, 7th-8th, 4, Married-civ-spouse, Prof-specialty, Wife, White, Female, 0, 0, 45, United-States, <=50K
21, ?, 207988, HS-grad, 9, Married-civ-spouse, ?, Other-relative, White, Female, 0, 0, 35, United-States, <=50K
42, Private, 50018, HS-grad, 9, Married-civ-spouse, Other-service, Husband, White, Male, 0, 0, 40, ?, <=50K
32, ?, 143162, 10th, 6, Married-civ-spouse, ?, Wife, White, Female, 0, 0, 40, United-States, <=50K
23, Private, 126550, HS-grad, 9, Never-married, Craft-repair, Other-relative, White, Male, 0, 0, 40, United-States, <=50K
53, Private, 283320, Bachelors, 13, Divorced, Tech-support, Not-in-family, White, Female, 0, 0, 40, United-States, <=50K
